4410795,331738,39870804,202403190346
254749,331738,39870804,202403190415
633513,331738,39870804,202403190033
284393,331738,39870804,202403190452
65745,331738,39870804,202403190208
46745,331738,39870804,202403190102
141125,331738,39870804,202403190043
66541,331738,39870804,202403190132
280738,331738,39870804,202403190042
157756,331738,39870804,202403190516
66538,331738,39870804,202403190132
1038487,331738,39870804,202403190328
1038036,331738,39870804,202403190046
66506,331738,39870804,202403190041
520261,331738,39870804,202403190039
94060,331738,39870804,202403190046
65945,331738,39870804,202403190436
178113,331738,39870804,202403191327
65943,331738,39870804,202403190106
62053,331738,39870804,202403190120
42479,331738,39870804,202403190050
34607,331738,39870804,202403191135
30250,331738,39870804,202403190140
32695,331738,39870804,202403190517
272212,331738,39870804,202403190024
66066,331738,39870804,202403190015
633513,331738,86242766,202403190036
345448,331738,86242766,202403190047
1636617,331738,86242766,202403190205
13576,331738,86242766,202403190539
1797469,36935,125259855,202403190520
128245,36935,125259855,202403182058
65745,36935,125259855,202403182138
77198,36935,125259855,202403182225
66912,36935,125259855,202403190430
2094003,36935,125259855,202403190108
1012169,36935,125259855,202403182153
245179,95544,98728100,202403182005
361040,95544,98728100,202403182026
326784,95544,98728100,202403182047
66066,95544,98728100,202403190212
63149,95544,98728100,202403181950
6750,130513,62373537,202403181720
2692028,130513,62373537,202403181717
186033,130513,62373537,202403181726
6808,130513,62373537,202403181711
150393,130513,62373537,202403182130
474970,130513,62373537,202403182021
93291,130513,62373537,202403182050
508950,671496,60841315,202403181718
130329,671496,60841315,202403191429
417858,142758,23917807,202403181952
53929,142758,23917807,202403181946
163489,337843,77396582,202403182301
34085,145108,152748678,202403181435
633513,145108,152748678,202403181601
65745,145108,152748678,202403182143
71678,145108,152748678,202403181718
743746,145108,152748678,202403181649
1116886,145108,152748678,202403201228
54073,145108,152748678,202403181500
315092,145108,152748678,202403191716
65275,145108,152748678,202403181434
63149,145108,152748678,202403181550
65745,130230,141273155,202403181700
209103,130484,211188189,202403190732
919664,130484,211188189,202403201043
2047253,130484,211188189,202403181833
345458,130484,71381857,202403181446
130513,130484,71381857,202403181338
1037297,130484,71381857,202403181643
551679,130484,71381857,202403191217
1246953,130484,71381857,202403181421
96847,130484,71381857,202403181324
66912,130484,71381857,202403190432
6808,130484,71381857,202403181408
1318794,130484,71381857,202403181502
241911,130484,71381857,202403181722
180023,130484,71381857,202403181524
94141,130484,71381857,202403190006
259956,130484,71381857,202403181329
215387,130484,71381857,202403181740
