11018,33072,160072986,202403190010
691474,33072,160072986,202403190106
122771,33072,160072986,202403182359
83772,33072,160072986,202403190823
799424,33072,160072986,202403190836
37703,33072,160072986,202403190057
95067,533097,35810103,202403190329
194184,533097,35810103,202403190222
531254,533097,35810103,202403190021
326659,514,41018500,202403182349
65814,514,41018500,202403182348
116937,514,41018500,202403190022
65748,514,41018500,202403191811
446042,514,41018500,202403190622
268166,514,41018500,202403191349
322324,514,41018500,202403190950
915437,514,41018500,202403191040
338597,514,41018500,202403191116
537,514,41018500,202403190659
2097669,514,41018500,202403190240
326537,514,41018500,202403190102
1424105,43518,124396383,202403190216
83723,8878,150395896,202403182349
88917,8878,150395896,202403182352
82275,8878,150395896,202403190455
211403,8878,150395896,202403182341
116943,8878,150395896,202403182353
669898,8878,150395896,202403190032
8884,8878,150395896,202403190031
492169,8878,150395896,202403190124
164772,8878,150395896,202403182351
604419,8878,150395896,202403182341
1424105,43518,124396384,202403190215
715238,3398,206008426,202403182338
12528,3398,206008426,202403191613
147554,3398,206008426,202403182349
32112,3398,206008426,202403182335
34187,3398,206008426,202403190013
34371,3398,206008426,202403182336
213888,3398,206008426,202403190405
65407,3398,206008426,202403190008
85755,3398,206008426,202403182332
1036821,3398,206008426,202403190108
187532,3398,206008426,202403182331
32820,3398,206008426,202403190136
281496,3398,206008426,202403190000
39768,3398,206008426,202403182333
144754,3398,206008426,202403182334
1216542,443108,204157341,202403190538
443108,443108,204157341,202403191023
193288,228405,145372979,202403190616
384739,228405,145372979,202403182350
5331,228405,145372979,202403182323
139280,17097,58892009,202403182337
124956,17097,58892009,202403190552
618645,17097,58892009,202403182301
702572,17097,58892009,202403182323
382460,17097,58892009,202403182318
907931,17097,58892009,202403190005
382453,17097,58892009,202403182319
449640,17097,58892009,202403182316
93277,9031,121194963,202403182303
166059,55083,6818086,202403182258
400109,55083,6818086,202403190820
573248,55083,6818087,202403182234
50420,55083,6818087,202403182313
443108,55083,6818088,202403182327
166059,55083,6818088,202403182259
61703,9031,152252474,202403182319
9031,9031,152252474,202403182234
61703,9031,182753277,202403182319
