2474949,33189,9066959,202401220343
901462,33189,9066959,202403131436
1164585,33189,9066959,202403130128
3647027,33189,9066959,202312211818
6686,33189,9066959,202312180912
1329065,33189,9066959,202404101307
788620,33189,9066959,202312251806
1089061,33189,9066959,202404151010
3749324,33189,9066959,202401220251
1035163,33189,9066959,202401031750
4412761,33189,9066959,202404140448
2937252,33189,9066959,202312231425
2466404,33189,9066959,202404140342
31004,33189,9066959,202403280019
198146,33189,9066959,202312211202
2424420,33189,9066959,202401120107
1020588,33189,9066959,202312271517
894295,33189,9066959,202403072301
646079,33189,9066959,202312180012
3362397,33189,9066959,202401301508
2661159,33189,9066959,202402062137
11012,33189,9066959,202401301930
144800,33189,9066959,202312172313
167336,33189,9066959,202403050301
251422,33189,9066959,202403060137
642948,33189,9066959,202401211349
140827,33189,9066959,202402281834
2749385,33189,9066959,202401080148
32887,33189,9066959,202312172254
173544,33189,9066959,202312181924
1657883,33189,9066959,202403030343
68629,33189,9066959,202401212344
1898984,33189,9066959,202401262223
1134941,33189,9066959,202312242143
996207,33189,9066959,202401031839
59121,33189,9066959,202312281111
651070,33189,9066959,202401302220
1815591,33189,9066959,202401090514
403214,33189,9066959,202312180325
66733,33189,9066959,202402062140
32691,33189,9066959,202312180533
2021910,33189,9066959,202401222148
1123104,33189,9066959,202312250616
66851,33189,9066959,202312261522
2979358,33189,9066959,202404220211
390307,33189,9066959,202312180623
1882768,33189,9066959,202402080740
1021076,33189,9066959,202312230517
1809245,33189,9066959,202403301627
1087259,33189,9066959,202312261915
51345,33189,9066959,202401021258
4412762,33189,9066959,202403180023
2950891,33189,9066959,202402140608
84470,33189,9066959,202404091515
3625126,33189,9066959,202404192215
4412763,33189,9066959,202404120017
68772,33189,9066959,202402021611
3261806,33189,9066959,202312181947
152071,33189,9066959,202401041402
877571,33189,9066959,202312300334
4412764,33189,9066959,202404221823
270664,33189,9066959,202402151041
266011,33189,9066959,202312192111
2647023,33189,9066959,202403201933
2054649,33189,9066959,202402280111
88301,33189,9066959,202401291019
560633,33189,9066959,202312181022
798679,33189,9066959,202404040217
100977,33189,9066959,202312300005
401995,33189,9066959,202403010109
129505,33189,9066959,202402072222
1839568,33189,9066959,202402261612
2005476,33189,9066959,202312230000
151043,33189,9066959,202404110446
568287,33189,9066959,202401190034
569031,33189,9066959,202402131856
231023,33189,9066959,202402112026
1809904,33189,9066959,202401300539
99942,33189,9066959,202312190213
90501,33189,9066959,202312250756
2072095,33189,9066959,202403121753
1146740,33189,9066959,202312232227
523441,33189,9066959,202402182000
889972,33189,9066959,202402271319
2564045,33189,9066959,202401020536
185312,33189,9066959,202402190602
717758,33189,9066959,202312182353
66817,33189,9066959,202401241156
3552390,33189,9066959,202402160437
1408797,33189,9066959,202312241700
103745,33189,9066959,202312180839
103751,33189,9066959,202312180843
65740,33189,9066959,202402120658
4014897,33189,9066959,202402081010
1037374,33189,9066959,202402171328
2080192,33189,9066959,202401261419
2678125,33189,9066959,202404100017
188954,33189,9066959,202312180903
336308,33189,9066959,202401270958
424024,33189,9066959,202401080907
1131166,33189,9066959,202402131642
514414,33189,9066959,202402101337
853405,33189,9066959,202402120143
3371020,33189,9066959,202402111117
382467,33189,9066959,202312252213
497368,33189,9066959,202312181138
49038,33189,9066959,202402240411
1033558,33189,9066959,202312241633
1272674,33189,9066959,202402070509
204448,33189,9066959,202312180851
1180167,33189,9066959,202312281101
530701,33189,9066959,202404220500
89667,33189,9066959,202312251047
361149,33189,9066959,202402090255
960391,33189,9066959,202401101559
66324,33189,9066959,202312232220
328449,33189,9066959,202312180235
328849,33189,9066959,202312301133
804654,33189,9066959,202312181450
2076211,33189,9066959,202403061416
40215,33189,9066959,202312182059
62364,33189,9066959,202403082205
86210,33189,9066959,202402280640
244218,33189,9066959,202312261901
1876220,33189,9066959,202403011415
584682,33189,9066959,202402070009
164574,33189,9066959,202403210123
2735781,33189,9066959,202404110446
2739510,33189,9066959,202312190933
1880933,33189,9066959,202403070416
2894090,33189,9066959,202402101454
1664858,33189,9066959,202403220441
1929039,33189,9066959,202403301644
719364,33189,9066959,202312301743
1294363,33189,9066959,202404051835
66665,33189,9066959,202312211128
2078147,33189,9066959,202404141754
30502,33189,9066959,202401110403
280791,33189,9066959,202403022130
125716,33189,9066959,202404092101
1312399,33189,9066959,202403110308
3687852,33189,9066959,202403171614
1631602,33189,9066959,202403280806
528145,33189,9066959,202401102314
856958,33189,9066959,202312261338
24343,33189,9066959,202401260044
1035457,33189,9066959,202402161216
403470,33189,9066959,202312212355
2202098,33189,9066959,202402072351
133420,33189,9066959,202401140043
554090,33189,9066959,202312240528
2508312,33189,9066959,202402291926
280804,33189,9066959,202402122149
389999,33189,9066959,202312180334
2455792,33189,9066959,202312190147
32163,33189,9066959,202401291558
497116,33189,9066959,202403122034
6547,33189,9066959,202312180304
527009,33189,9066959,202403170626
1839207,33189,9066959,202312180305
99900,33189,9066959,202401021426
120451,33189,9066959,202403141502
4410873,33189,9066959,202402262003
713352,33189,9066959,202312251036
1699292,33189,9066959,202402080322
672881,33189,9066959,202403162156
3924360,33189,9066959,202401202333
220091,33189,9066959,202402150249
383159,33189,9066959,202403291547
570434,33189,9066959,202312181134
1302858,33189,9066959,202402070408
188687,33189,9066959,202403141249
1554110,33189,9066959,202402110834
208041,33189,9066959,202401210436
528465,33189,9066959,202404072330
4412765,33189,9066959,202404152254
4412766,33189,9066959,202403271739
1112170,33189,9066959,202402180004
66770,33189,9066959,202404021549
1215687,33189,9066959,202402071410
4412767,33189,9066959,202404151543
568650,33189,9066959,202402140734
315388,33189,9066959,202403081932
498657,33189,9066959,202312272234
2784521,33189,9066959,202404191808
2087272,33189,9066959,202402191631
935710,33189,9066959,202401190424
800122,33189,9066959,202402222016
330758,33189,9066959,202404150328
416108,33189,9066959,202403050251
2077102,33189,9066959,202403031945
100563,33189,9066959,202312201323
715359,33189,9066959,202312271058
405337,33189,9066959,202312181247
59141,33189,9066959,202401211602
205839,33189,9066959,202402201931
476676,33189,9066959,202401022354
664618,33189,9066959,202402080410
328312,33189,9066959,202312241345
274566,33189,9066959,202401270632
711020,33189,9066959,202402091920
4412768,33189,9066959,202404111502
3192719,33189,9066959,202402132057
310766,33189,9066959,202402050508
853260,33189,9066959,202402091659
14888,33189,9066959,202312181511
126254,33189,9066959,202402170549
1397512,33189,9066959,202402120052
192296,33189,9066959,202402040000
38905,33189,9066959,202403101316
700403,33189,9066959,202403262346
609594,33189,9066959,202402081719
62283,33189,9066959,202401092129
235038,33189,9066959,202401312200
753178,33189,9066959,202312180321
59134,33189,9066959,202404172054
1047576,33189,9066959,202402100519
426205,33189,9066959,202402250048
4412769,33189,9066959,202404092319
2074261,33189,9066959,202403041552
34705,33189,9066959,202403251851
2531424,33189,9066959,202402070603
4379907,33189,9066959,202403170748
4412770,33189,9066959,202403150221
1524081,33189,9066959,202402061738
4412771,33189,9066959,202403250414
33080,33189,9066959,202403091431
66744,33189,9066959,202402150531
1976514,33189,9066959,202401102230
27153,33189,9066959,202401260044
3173453,33189,9066959,202312200254
597085,33189,9066959,202402081935
895849,33189,9066959,202401071746
3713430,33189,9066959,202402072350
2388657,33189,9066959,202402132330
1052467,33189,9066959,202402062044
4412772,33189,9066959,202404232215
95480,33189,9066959,202402150421
215482,33189,9066959,202401111715
343624,33189,9066959,202312282344
164306,33189,9066959,202312180306
292476,33189,9066959,202402172227
1275604,33189,9066959,202402021213
1037100,33189,9066959,202404061956
41514,33189,9066959,202401261956
4412773,33189,9066959,202404152155
1348466,33189,9066959,202312252252
833377,33189,9066959,202401300412
813037,33189,9066959,202402162202
1115367,33189,9066959,202402040325
1875149,33189,9066959,202402082332
510125,33189,9066959,202401050753
100105,33189,9066959,202404201002
968580,33189,9066959,202312251937
95693,33189,9066959,202402051715
1118656,33189,9066959,202402081645
2767092,33189,9066959,202404101649
3650836,33189,9066959,202404022339
399316,33189,9066959,202402081213
526977,33189,9066959,202402242211
280526,33189,9066959,202312181242
2726560,33189,9066959,202312191255
495518,33189,9066959,202402101412
447271,33189,9066959,202403091636
621505,33189,9066959,202312292158
669107,33189,9066959,202312220712
4412774,33189,9066959,202404212323
33189,33189,9066959,202312172258
885559,33189,9066959,202402071641
4110704,33189,9066959,202404071052
4410945,33189,9066959,202401040309
4412775,33189,9066959,202404210104
2085104,33189,9066959,202402210511
372021,33189,9066959,202402120000
508011,33189,9066959,202402070754
